750	1.91E-5	1.05E-5	1.84E-5	1.35E-5	1.94E-5	1.19E-5	1.15E-5	1.15E-5	2.29E-5	1.41E-5	1.67E-5	0.00411	0.02198	0.0158	0.00708	3.95852E-4	4.07E-5	2.44E-5	5.4E-6	0	0	0	0	0
755	1.8E-5	1.15E-5	1.82E-5	1.37E-5	1.92E-5	1.21E-5	1.27E-5	1.27E-5	2.32E-5	1.51E-5	1.59E-5	0.00207	0.01412	0.02103	0.01023	6.28958E-4	4.88E-5	2.55E-5	6.51E-6	0	0	0	0	0
760	1.4E-5	8.48E-6	1.32E-5	1.03E-5	1.44E-5	7.72E-6	6.99E-6	6.99E-6	1.54E-5	1.25E-5	1.38E-5	0.00104	0.01104	0.02622	0.01449	9.83768E-4	5.54E-5	2.28E-5	4.88E-6	0	0	0	0	0
765	8.66E-6	5.83E-6	1.02E-5	5.96E-6	8.77E-6	4.28E-6	4.07E-6	4.07E-6	9.45E-6	5.75E-6	9.56E-6	5.24388E-4	0.01041	0.03046	0.0196	0.00153	7.57E-5	1.53E-5	3.12E-6	0	0	0	0	0
770	1.52E-5	1.07E-5	1.33E-5	1.04E-5	1.6E-5	1.03E-5	9.84E-6	9.84E-6	1.91E-5	1.33E-5	1.32E-5	2.97682E-4	0.01045	0.03016	0.02523	0.00241	1.25419E-4	2.99E-5	5.99E-6	0	0	0	0	0
775	1.69E-5	1.14E-5	1.83E-5	1.19E-5	1.71E-5	1.2E-5	9.94E-6	9.94E-6	1.84E-5	1.53E-5	1.39E-5	1.83907E-4	0.00971	0.0215	0.03053	0.00377	1.97176E-4	3.68E-5	6.12E-6	0	0	0	0	0
780	1.46E-5	1.18E-5	1.78E-5	1.29E-5	1.89E-5	1.17E-5	1.02E-5	1.02E-5	2.14E-5	1.44E-5	1.31E-5	1.19504E-4	0.00749	0.01121	0.03186	0.00577	3.03042E-4	4.2E-5	6.6E-6	0	0	0	0	0
785	1.46E-5	1.15E-5	1.85E-5	1.32E-5	2.1E-5	1.18E-5	1.08E-5	1.08E-5	1.98E-5	1.59E-5	1.29E-5	9.21E-5	0.00471	0.00524	0.02436	0.0085	4.55466E-4	4.88E-5	7.07E-6	0	0	0	0	0
790	1.43E-5	1.09E-5	1.84E-5	1.32E-5	1.78E-5	1.16E-5	1.15E-5	1.15E-5	2.01E-5	1.57E-5	1.16E-5	7.26E-5	0.00248	0.00245	0.01267	0.01206	6.78307E-4	6.75E-5	7.43E-6	0	0	0	0	0
795	1.2E-5	1.12E-5	1.74E-5	1.19E-5	1.72E-5	1.04E-5	1.07E-5	1.07E-5	1.72E-5	1.3E-5	1.12E-5	6.49E-5	0.00116	0.00115	0.0055	0.01648	0.00101	1.10443E-4	7.07E-6	0	0	0	0	0
800	1.15E-5	9.61E-6	1.84E-5	1.28E-5	1.73E-5	1.12E-5	1.04E-5	1.04E-5	1.84E-5	1.28E-5	1.12E-5	5.35E-5	5.29631E-4	5.64478E-4	0.00238	0.02126	0.00151	1.77925E-4	9.96E-6	0	0	0	0	0
805	1.08E-5	9.18E-6	1.61E-5	1.12E-5	1.64E-5	1.07E-5	9.42E-6	9.42E-6	1.89E-5	1.36E-5	1.17E-5	5.51E-5	2.53244E-4	3.09045E-4	0.00109	0.02537	0.00221	2.88914E-4	1.01E-5	0	0	0	0	0
810	1.03E-5	1.08E-5	1.71E-5	1.01E-5	1.51E-5	1.12E-5	1.05E-5	1.05E-5	1.83E-5	1.24E-5	1.02E-5	5E-5	1.33098E-4	1.86801E-4	5.37633E-4	0.02711	0.00316	4.38614E-4	8.64E-6	0	0	0	0	0
815	9.7E-6	8.35E-6	1.19E-5	8.78E-6	1.34E-5	9.64E-6	9.24E-6	9.24E-6	1.57E-5	1.16E-5	9.9E-6	4.36E-5	7.94E-5	1.17584E-4	2.89927E-4	0.0255	0.00443	6.53754E-4	7.45E-6	0	0	0	0	0
820	6.06E-6	7.04E-6	1.2E-5	6.1E-6	1.2E-5	8.02E-6	8.27E-6	8.27E-6	1.45E-5	9.25E-6	7.96E-6	3.75E-5	4.97E-5	8.43E-5	1.67451E-4	0.02005	0.00619	9.71399E-4	9.17E-6	0	0	0	0	0
825	8.43E-6	8.39E-6	1.02E-5	6.56E-6	1.29E-5	8.44E-6	8.44E-6	8.44E-6	1.35E-5	1.02E-5	8.9E-6	3.85E-5	3.57E-5	6.85E-5	1.02819E-4	0.01275	0.00855	0.00144	1.02E-5	0	0	0	0	0
830	9.76E-6	8.46E-6	9.88E-6	8.62E-6	1.4E-5	9.67E-6	7.37E-6	7.37E-6	1.34E-5	8.14E-6	8.71E-6	3.78E-5	2.72E-5	5.33E-5	6.94E-5	0.00687	0.01157	0.00211	1.2E-5	0	0	0	0	0
835	1.08E-5	8.71E-6	1.32E-5	8.43E-6	1.34E-5	9.53E-6	6.92E-6	6.92E-6	1.56E-5	1.24E-5	8.97E-6	3.91E-5	2.22E-5	4.84E-5	5.28E-5	0.00343	0.01509	0.00297	1.59E-5	0	0	0	0	0
840	9.55E-6	9.08E-6	1.57E-5	1.05E-5	1.51E-5	1.05E-5	8.92E-6	8.92E-6	1.6E-5	1.12E-5	8.84E-6	4.18E-5	2.24E-5	4.09E-5	4.21E-5	0.00167	0.01934	0.00415	2.22E-5	0	0	0	0	0
845	9.04E-6	9.87E-6	1.1E-5	1.06E-5	1.45E-5	1.1E-5	8.93E-6	8.93E-6	1.73E-5	1.17E-5	9.71E-6	3.83E-5	2.07E-5	4.45E-5	3.8E-5	8.22733E-4	0.02377	0.00567	2.98E-5	0	0	0	0	0
850	9.95E-6	9.13E-6	1.52E-5	1.03E-5	1.67E-5	1.01E-5	9.83E-6	9.83E-6	1.63E-5	1.1E-5	8.04E-6	3.96E-5	2.07E-5	3.94E-5	3.3E-5	4.22407E-4	0.02732	0.0076	4.31E-5	0	0	0	0	0
